序号,工厂,车型,物料号,MTOC,车辆等级描述,外色描述,计划日期,每日顺序,阶段,订单类型,操作类型,生产订单号,生产订单号-ERP,订单状态,天窗,主车型代码,内饰描述,电池特征
38429,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-17,955,SOP,order1,op1,PR037613,EPR037613,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
38430,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-17,956,SOP,order1,op1,PR037614,EPR037614,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
38431,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-17,957,SOP,order1,op1,PR037615,EPR037615,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
38432,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-17,958,SOP,order1,op1,PR037616,EPR037616,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
38433,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-17,959,SOP,order1,op1,PR037617,EPR037617,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
38434,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-17,960,SOP,order1,op1,PR037618,EPR037618,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
38435,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-17,961,SOP,order1,op1,PR037619,EPR037619,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
38436,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-17,962,SOP,order1,op1,PR037620,EPR037620,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
38437,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-17,963,SOP,order1,op1,PR037621,EPR037621,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
38438,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-17,964,SOP,order1,op1,PR037622,EPR037622,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
38439,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-17,965,SOP,order1,op1,PR037623,EPR037623,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
38440,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-17,966,SOP,order1,op1,PR037624,EPR037624,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
38441,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-17,967,SOP,order1,op1,PR037625,EPR037625,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
38442,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-17,968,SOP,order1,op1,PR037626,EPR037626,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
38443,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-17,969,SOP,order1,op1,PR037627,EPR037627,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
38444,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-17,970,SOP,order1,op1,PR037628,EPR037628,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
38445,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-17,971,SOP,order1,op1,PR037629,EPR037629,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
38446,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-17,972,SOP,order1,op1,PR037630,EPR037630,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
38387,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-17,913,SOP,order1,op1,PR037583,EPR037583,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
38388,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-17,914,SOP,order1,op1,PR037584,EPR037584,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
38389,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-17,915,SOP,order1,op1,PR037585,EPR037585,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
38390,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-17,916,SOP,order1,op1,PR037586,EPR037586,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
38391,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-17,917,SOP,order1,op1,PR037587,EPR037587,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
38392,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-17,918,SOP,order1,op1,PR037588,EPR037588,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
