序号,工厂,车型,物料号,MTOC,车辆等级描述,外色描述,计划日期,每日顺序,阶段,订单类型,操作类型,生产订单号,生产订单号-ERP,订单状态,天窗,主车型代码,内饰描述,电池特征
39416,Factory1,K1,WL0001,M0007,次高配科技,素雅灰,2022-10-18,944,SOP,order1,op1,PR038600,EPR038600,排序,天幕,CX06,角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
39417,Factory1,K1,WL0001,M0006,高配科技,自由灰,2022-10-18,945,SOP,order1,op1,PR038601,EPR038601,排序,天幕,CX05,角逐之夜,厂商A+厂商B 80kWh+165kW
39415,Factory1,K1,WL0001,M0006,高配科技,极速银,2022-10-18,943,SOP,order1,op1,PR038599,EPR038599,排序,天幕,CX05,角逐之夜,厂商A+厂商B 80kWh+165kW
39420,Factory1,K2,WL0240,M0270,标配七座版,极速银,2022-10-18,948,SOP,order1,op1,PR038604,EPR038604,排序,天幕,CX32,本草纲目,厂商A+厂商B 80kWh+165kW
39419,Factory1,K2,WL0240,M0270,标配七座版,黑/极地白,2022-10-18,947,SOP,order1,op1,PR038603,EPR038603,排序,天幕,CX32,新角逐之夜,厂商A+厂商B 80kWh+165kW
38846,Factory1,K2,WL0240,M0281,标配七座版,黑/极地白,2022-10-18,372,SOP,order1,op1,PR038030,EPR038030,排序,天幕,CX39,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
39444,Factory1,K2,WL0240,M0281,标配七座版,幻光紫,2022-10-18,972,SOP,order1,op1,PR038628,EPR038628,排序,天幕,CX39,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
39445,Factory1,K2,WL0240,M0281,标配七座版,幻光紫,2022-10-18,973,SOP,order1,op1,PR038629,EPR038629,排序,天幕,CX39,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
39234,Factory1,K2,WL0240,M0270,标配七座版,幻光紫,2022-10-18,761,SOP,order1,op1,PR038418,EPR038418,排序,天幕,CX32,本草纲目,厂商A+厂商B 80kWh+165kW
39235,Factory1,K2,WL0240,M0270,标配七座版,幻光紫,2022-10-18,762,SOP,order1,op1,PR038419,EPR038419,排序,天幕,CX32,新元气空间,厂商A+厂商B 80kWh+165kW
39418,Factory1,K2,WL0240,M0270,标配七座版,幻光紫,2022-10-18,946,SOP,order1,op1,PR038602,EPR038602,排序,天幕,CX32,新元气空间,厂商A+厂商B 80kWh+165kW
39232,Factory1,K2,WL0240,M0266,次高配科技,幻光紫,2022-10-18,759,SOP,order1,op1,PR038416,EPR038416,排序,天幕,CX33,新元气空间,厂商A+厂商B 80kWh+165kW
39233,Factory1,K2,WL0240,M0266,次高配科技,幻光紫,2022-10-18,760,SOP,order1,op1,PR038417,EPR038417,排序,天幕,CX33,新角逐之夜,厂商A+厂商B 80kWh+165kW
39462,Factory1,K2,WL0240,M0266,次高配科技,极速银,2022-10-18,990,SOP,order1,op1,PR038646,EPR038646,排序,天幕,CX33,新角逐之夜,厂商A+厂商B 80kWh+165kW
39463,Factory1,K2,WL0240,M0266,次高配科技,极速银,2022-10-18,991,SOP,order1,op1,PR038647,EPR038647,排序,天幕,CX33,新元气空间,厂商A+厂商B 80kWh+165kW
