序号,工厂,车型,物料号,MTOC,车辆等级描述,外色描述,计划日期,每日顺序,阶段,订单类型,操作类型,生产订单号,生产订单号-ERP,订单状态,天窗,主车型代码,内饰描述,电池特征
23783,Factory1,K1,WL0182,M0203,高配,自由灰,2022-09-28,114,SOP,order1,op1,PR023025,EPR023025,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
23784,Factory1,K1,WL0182,M0203,高配,自由灰,2022-09-28,115,SOP,order1,op1,PR023026,EPR023026,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
23785,Factory1,K1,WL0182,M0203,高配,自由灰,2022-09-28,116,SOP,order1,op1,PR023027,EPR023027,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
23786,Factory1,K1,WL0182,M0203,高配,自由灰,2022-09-28,117,SOP,order1,op1,PR023028,EPR023028,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
23787,Factory1,K1,WL0182,M0203,高配,自由灰,2022-09-28,118,SOP,order1,op1,PR023029,EPR023029,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
23788,Factory1,K1,WL0182,M0203,高配,自由灰,2022-09-28,119,SOP,order1,op1,PR023030,EPR023030,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
23789,Factory1,K1,WL0182,M0203,高配,自由灰,2022-09-28,120,SOP,order1,op1,PR023031,EPR023031,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
23790,Factory1,K1,WL0182,M0203,高配,自由灰,2022-09-28,121,SOP,order1,op1,PR023032,EPR023032,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
23791,Factory1,K1,WL0182,M0203,高配,自由灰,2022-09-28,122,SOP,order1,op1,PR023033,EPR023033,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
23792,Factory1,K1,WL0182,M0203,高配,自由灰,2022-09-28,123,SOP,order1,op1,PR023034,EPR023034,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
23793,Factory1,K1,WL0182,M0203,高配,自由灰,2022-09-28,124,SOP,order1,op1,PR023035,EPR023035,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
23794,Factory1,K1,WL0182,M0203,高配,自由灰,2022-09-28,125,SOP,order1,op1,PR023036,EPR023036,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
23795,Factory1,K1,WL0182,M0203,高配,自由灰,2022-09-28,126,SOP,order1,op1,PR023037,EPR023037,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
23796,Factory1,K1,WL0182,M0203,高配,自由灰,2022-09-28,127,SOP,order1,op1,PR023038,EPR023038,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
23797,Factory1,K1,WL0182,M0203,高配,自由灰,2022-09-28,128,SOP,order1,op1,PR023039,EPR023039,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
23798,Factory1,K1,WL0182,M0203,高配,自由灰,2022-09-28,129,SOP,order1,op1,PR023040,EPR023040,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
23799,Factory1,K1,WL0182,M0203,高配,自由灰,2022-09-28,130,SOP,order1,op1,PR023041,EPR023041,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
23800,Factory1,K1,WL0182,M0203,高配,自由灰,2022-09-28,131,SOP,order1,op1,PR023042,EPR023042,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
23801,Factory1,K1,WL0182,M0203,高配,自由灰,2022-09-28,132,SOP,order1,op1,PR023043,EPR023043,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
23802,Factory1,K1,WL0182,M0203,高配,自由灰,2022-09-28,133,SOP,order1,op1,PR023044,EPR023044,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
23803,Factory1,K1,WL0182,M0203,高配,自由灰,2022-09-28,134,SOP,order1,op1,PR023045,EPR023045,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
23804,Factory1,K1,WL0182,M0203,高配,自由灰,2022-09-28,135,SOP,order1,op1,PR023046,EPR023046,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
23805,Factory1,K1,WL0182,M0203,高配,自由灰,2022-09-28,136,SOP,order1,op1,PR023047,EPR023047,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
23806,Factory1,K1,WL0182,M0203,高配,自由灰,2022-09-28,137,SOP,order1,op1,PR023048,EPR023048,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
23807,Factory1,K1,WL0182,M0203,高配,自由灰,2022-09-28,138,SOP,order1,op1,PR023049,EPR023049,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
23808,Factory1,K1,WL0182,M0203,高配,自由灰,2022-09-28,139,SOP,order1,op1,PR023050,EPR023050,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
23809,Factory1,K1,WL0182,M0203,高配,自由灰,2022-09-28,140,SOP,order1,op1,PR023051,EPR023051,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
23810,Factory1,K1,WL0182,M0203,高配,自由灰,2022-09-28,141,SOP,order1,op1,PR023052,EPR023052,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
23811,Factory1,K1,WL0182,M0203,高配,自由灰,2022-09-28,142,SOP,order1,op1,PR023053,EPR023053,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
23812,Factory1,K1,WL0182,M0203,高配,自由灰,2022-09-28,143,SOP,order1,op1,PR023054,EPR023054,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
24148,Factory1,K1,WL0182,M0203,高配,自由灰,2022-09-28,491,SOP,order1,op1,PR023390,EPR023390,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
24149,Factory1,K1,WL0182,M0203,高配,自由灰,2022-09-28,492,SOP,order1,op1,PR023391,EPR023391,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
24150,Factory1,K1,WL0182,M0203,高配,自由灰,2022-09-28,493,SOP,order1,op1,PR023392,EPR023392,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
24151,Factory1,K1,WL0182,M0203,高配,自由灰,2022-09-28,494,SOP,order1,op1,PR023393,EPR023393,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
24152,Factory1,K1,WL0182,M0203,高配,自由灰,2022-09-28,495,SOP,order1,op1,PR023394,EPR023394,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
24153,Factory1,K1,WL0182,M0203,高配,自由灰,2022-09-28,496,SOP,order1,op1,PR023395,EPR023395,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
24154,Factory1,K1,WL0182,M0203,高配,自由灰,2022-09-28,497,SOP,order1,op1,PR023396,EPR023396,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
24155,Factory1,K1,WL0182,M0203,高配,自由灰,2022-09-28,498,SOP,order1,op1,PR023397,EPR023397,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
24156,Factory1,K1,WL0182,M0203,高配,自由灰,2022-09-28,499,SOP,order1,op1,PR023398,EPR023398,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
24157,Factory1,K1,WL0182,M0203,高配,自由灰,2022-09-28,500,SOP,order1,op1,PR023399,EPR023399,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
24158,Factory1,K1,WL0182,M0203,高配,自由灰,2022-09-28,501,SOP,order1,op1,PR023400,EPR023400,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
24159,Factory1,K1,WL0182,M0203,高配,自由灰,2022-09-28,502,SOP,order1,op1,PR023401,EPR023401,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
24160,Factory1,K1,WL0182,M0203,高配,自由灰,2022-09-28,503,SOP,order1,op1,PR023402,EPR023402,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
24161,Factory1,K1,WL0182,M0203,高配,自由灰,2022-09-28,504,SOP,order1,op1,PR023403,EPR023403,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
24162,Factory1,K1,WL0182,M0203,高配,自由灰,2022-09-28,505,SOP,order1,op1,PR023404,EPR023404,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
24163,Factory1,K1,WL0182,M0203,高配,自由灰,2022-09-28,506,SOP,order1,op1,PR023405,EPR023405,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
24164,Factory1,K1,WL0182,M0203,高配,自由灰,2022-09-28,507,SOP,order1,op1,PR023406,EPR023406,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
24165,Factory1,K1,WL0182,M0203,高配,自由灰,2022-09-28,508,SOP,order1,op1,PR023407,EPR023407,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
24166,Factory1,K1,WL0182,M0203,高配,自由灰,2022-09-28,509,SOP,order1,op1,PR023408,EPR023408,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
24167,Factory1,K1,WL0182,M0203,高配,自由灰,2022-09-28,510,SOP,order1,op1,PR023409,EPR023409,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
24168,Factory1,K1,WL0182,M0203,高配,自由灰,2022-09-28,511,SOP,order1,op1,PR023410,EPR023410,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
24169,Factory1,K1,WL0182,M0203,高配,自由灰,2022-09-28,512,SOP,order1,op1,PR023411,EPR023411,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
24170,Factory1,K1,WL0182,M0203,高配,自由灰,2022-09-28,513,SOP,order1,op1,PR023412,EPR023412,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
24171,Factory1,K1,WL0182,M0203,高配,自由灰,2022-09-28,514,SOP,order1,op1,PR023413,EPR023413,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
24172,Factory1,K1,WL0182,M0203,高配,自由灰,2022-09-28,515,SOP,order1,op1,PR023414,EPR023414,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
24664,Factory1,K2,WL0154,M0175,标配七座版,自由灰,2022-09-28,1016,SOP,order1,op1,PR023903,EPR023903,排序,天幕,CX32,新角逐之夜,厂商A+厂商B 80kWh+165kW
24665,Factory1,K2,WL0154,M0175,标配七座版,自由灰,2022-09-28,1017,SOP,order1,op1,PR023904,EPR023904,排序,天幕,CX32,新角逐之夜,厂商A+厂商B 80kWh+165kW
24666,Factory1,K2,WL0154,M0175,标配七座版,自由灰,2022-09-28,1018,SOP,order1,op1,PR023905,EPR023905,排序,天幕,CX32,新角逐之夜,厂商A+厂商B 80kWh+165kW
24667,Factory1,K2,WL0154,M0175,标配七座版,自由灰,2022-09-28,1019,SOP,order1,op1,PR023906,EPR023906,排序,天幕,CX32,新角逐之夜,厂商A+厂商B 80kWh+165kW
24668,Factory1,K2,WL0154,M0175,标配七座版,自由灰,2022-09-28,1020,SOP,order1,op1,PR023907,EPR023907,排序,天幕,CX32,新角逐之夜,厂商A+厂商B 80kWh+165kW
24669,Factory1,K2,WL0131,M0150,标配七座版,自由灰,2022-09-28,1021,SOP,order1,op1,PR023908,EPR023908,排序,天幕,CX39,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
24670,Factory1,K2,WL0131,M0150,标配七座版,自由灰,2022-09-28,1022,SOP,order1,op1,PR023909,EPR023909,排序,天幕,CX39,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
24671,Factory1,K2,WL0131,M0150,标配七座版,自由灰,2022-09-28,1023,SOP,order1,op1,PR023910,EPR023910,排序,天幕,CX39,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
24672,Factory1,K2,WL0131,M0150,标配七座版,自由灰,2022-09-28,1024,SOP,order1,op1,PR023911,EPR023911,排序,天幕,CX39,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
24673,Factory1,K2,WL0131,M0150,标配七座版,自由灰,2022-09-28,1025,SOP,order1,op1,PR023912,EPR023912,排序,天幕,CX39,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
24183,Factory1,K2,WL0134,M0153,标配七座版,烟雨青,2022-09-28,526,SOP,order1,op1,PR023425,EPR023425,排序,天幕,CX39,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
24184,Factory1,K2,WL0134,M0153,标配七座版,烟雨青,2022-09-28,527,SOP,order1,op1,PR023426,EPR023426,排序,天幕,CX39,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
24185,Factory1,K2,WL0134,M0153,标配七座版,烟雨青,2022-09-28,528,SOP,order1,op1,PR023427,EPR023427,排序,天幕,CX39,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
24186,Factory1,K2,WL0134,M0153,标配七座版,烟雨青,2022-09-28,529,SOP,order1,op1,PR023428,EPR023428,排序,天幕,CX39,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
24187,Factory1,K2,WL0134,M0153,标配七座版,烟雨青,2022-09-28,530,SOP,order1,op1,PR023429,EPR023429,排序,天幕,CX39,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
24204,Factory1,K2,WL0134,M0153,标配七座版,烟雨青,2022-09-28,547,SOP,order1,op1,PR023446,EPR023446,排序,天幕,CX39,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
24205,Factory1,K2,WL0134,M0153,标配七座版,烟雨青,2022-09-28,548,SOP,order1,op1,PR023447,EPR023447,排序,天幕,CX39,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
24206,Factory1,K2,WL0134,M0153,标配七座版,烟雨青,2022-09-28,549,SOP,order1,op1,PR023448,EPR023448,排序,天幕,CX39,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
24207,Factory1,K2,WL0134,M0153,标配七座版,烟雨青,2022-09-28,550,SOP,order1,op1,PR023449,EPR023449,排序,天幕,CX39,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
24647,Factory1,K2,WL0134,M0153,标配七座版,烟雨青,2022-09-28,999,SOP,order1,op1,PR023886,EPR023886,排序,天幕,CX39,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
24648,Factory1,K2,WL0134,M0153,标配七座版,烟雨青,2022-09-28,1000,SOP,order1,op1,PR023887,EPR023887,排序,天幕,CX39,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
24649,Factory1,K2,WL0134,M0153,标配七座版,烟雨青,2022-09-28,1001,SOP,order1,op1,PR023888,EPR023888,排序,天幕,CX39,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
24650,Factory1,K2,WL0134,M0153,标配七座版,烟雨青,2022-09-28,1002,SOP,order1,op1,PR023889,EPR023889,排序,天幕,CX39,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
24651,Factory1,K2,WL0134,M0153,标配七座版,烟雨青,2022-09-28,1003,SOP,order1,op1,PR023890,EPR023890,排序,天幕,CX39,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
