序号,工厂,车型,物料号,MTOC,车辆等级描述,外色描述,计划日期,每日顺序,阶段,订单类型,操作类型,生产订单号,生产订单号-ERP,订单状态,天窗,主车型代码,内饰描述,电池特征
33463,Factory1,K6,WL0008,M0031,中配,全息银,2022-10-13,1,SOP,order1,op1,PR032682,EPR032682,排序,天幕,CX18,黑灰主题,厂商A 58Ah(510)+厂商B 58.81kWh+150kW
33464,Factory1,K6,WL0008,M0031,中配,全息银,2022-10-13,2,SOP,order1,op1,PR032683,EPR032683,排序,天幕,CX18,浅灰主题,厂商A 58Ah(510)+厂商B 58.81kWh+150kW
33465,Factory1,K6,WL0008,M0031,中配,全息银,2022-10-13,3,SOP,order1,op1,PR032684,EPR032684,排序,天幕,CX18,黑灰主题,厂商A 58Ah(510)+厂商B 58.81kWh+150kW
33946,Factory1,K2,WL0240,M0262,次高配,全息银,2022-10-13,484,SOP,order1,op1,PR033157,EPR033157,排序,天幕,CX46,本草纲目,厂商A(磷酸铁锂)+厂商B 71.8kWh+165kW
33947,Factory1,K2,WL0240,M0262,次高配,全息银,2022-10-13,485,SOP,order1,op1,PR033158,EPR033158,排序,天幕,CX46,新角逐之夜,厂商A(磷酸铁锂)+厂商B 71.8kWh+165kW
33948,Factory1,K2,WL0240,M0262,次高配,全息银,2022-10-13,486,SOP,order1,op1,PR033159,EPR033159,排序,天幕,CX46,新角逐之夜,厂商A(磷酸铁锂)+厂商B 71.8kWh+165kW
33949,Factory1,K2,WL0240,M0262,次高配,全息银,2022-10-13,487,SOP,order1,op1,PR033160,EPR033160,排序,天幕,CX46,新元气空间,厂商A(磷酸铁锂)+厂商B 71.8kWh+165kW
33950,Factory1,K2,WL0240,M0262,次高配,全息银,2022-10-13,488,SOP,order1,op1,PR033161,EPR033161,排序,天幕,CX46,新角逐之夜,厂商A(磷酸铁锂)+厂商B 71.8kWh+165kW
33951,Factory1,K2,WL0240,M0262,次高配,全息银,2022-10-13,489,SOP,order1,op1,PR033162,EPR033162,排序,天幕,CX46,新角逐之夜,厂商A(磷酸铁锂)+厂商B 71.8kWh+165kW
33952,Factory1,K2,WL0240,M0262,次高配,全息银,2022-10-13,490,SOP,order1,op1,PR033163,EPR033163,排序,天幕,CX46,新元气空间,厂商A(磷酸铁锂)+厂商B 71.8kWh+165kW
33953,Factory1,K2,WL0240,M0262,次高配,全息银,2022-10-13,491,SOP,order1,op1,PR033164,EPR033164,排序,天幕,CX46,新角逐之夜,厂商A(磷酸铁锂)+厂商B 71.8kWh+165kW
33954,Factory1,K2,WL0240,M0262,次高配,全息银,2022-10-13,492,SOP,order1,op1,PR033165,EPR033165,排序,天幕,CX46,新橙灰蜃影,厂商A(磷酸铁锂)+厂商B 71.8kWh+165kW
33955,Factory1,K2,WL0240,M0262,次高配,全息银,2022-10-13,493,SOP,order1,op1,PR033166,EPR033166,排序,天幕,CX46,新角逐之夜,厂商A(磷酸铁锂)+厂商B 71.8kWh+165kW
33956,Factory1,K2,WL0240,M0281,标配七座版,全息银,2022-10-13,494,SOP,order1,op1,PR033167,EPR033167,排序,天幕,CX39,新元气空间,厂商C+厂商B 69.9kWh+165kW（新）
33957,Factory1,K2,WL0240,M0281,标配七座版,全息银,2022-10-13,495,SOP,order1,op1,PR033168,EPR033168,排序,天幕,CX39,新元气空间,厂商C+厂商B 69.9kWh+165kW（新）
33958,Factory1,K2,WL0240,M0281,标配七座版,全息银,2022-10-13,496,SOP,order1,op1,PR033169,EPR033169,排序,天幕,CX39,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
33959,Factory1,K2,WL0240,M0281,标配七座版,全息银,2022-10-13,497,SOP,order1,op1,PR033170,EPR033170,排序,天幕,CX39,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
33960,Factory1,K2,WL0240,M0281,标配七座版,全息银,2022-10-13,498,SOP,order1,op1,PR033171,EPR033171,排序,天幕,CX39,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
33961,Factory1,K2,WL0240,M0281,标配七座版,全息银,2022-10-13,499,SOP,order1,op1,PR033172,EPR033172,排序,天幕,CX39,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
33962,Factory1,K2,WL0240,M0281,标配七座版,全息银,2022-10-13,500,SOP,order1,op1,PR033173,EPR033173,排序,天幕,CX39,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
33963,Factory1,K2,WL0240,M0281,标配七座版,全息银,2022-10-13,501,SOP,order1,op1,PR033174,EPR033174,排序,天幕,CX39,新元气空间,厂商C+厂商B 69.9kWh+165kW（新）
33964,Factory1,K2,WL0240,M0281,标配七座版,全息银,2022-10-13,502,SOP,order1,op1,PR033175,EPR033175,排序,天幕,CX39,新元气空间,厂商C+厂商B 69.9kWh+165kW（新）
33965,Factory1,K2,WL0240,M0281,标配七座版,全息银,2022-10-13,503,SOP,order1,op1,PR033176,EPR033176,排序,天幕,CX39,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
33966,Factory1,K2,WL0240,M0281,标配七座版,全息银,2022-10-13,504,SOP,order1,op1,PR033177,EPR033177,排序,天幕,CX39,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
33967,Factory1,K2,WL0240,M0281,标配七座版,全息银,2022-10-13,505,SOP,order1,op1,PR033178,EPR033178,排序,天幕,CX39,新元气空间,厂商C+厂商B 69.9kWh+165kW（新）
33968,Factory1,K2,WL0240,M0281,标配七座版,全息银,2022-10-13,506,SOP,order1,op1,PR033179,EPR033179,排序,天幕,CX39,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
33969,Factory1,K2,WL0240,M0281,标配七座版,全息银,2022-10-13,507,SOP,order1,op1,PR033180,EPR033180,排序,天幕,CX39,新元气空间,厂商C+厂商B 69.9kWh+165kW（新）
33970,Factory1,K2,WL0240,M0281,标配七座版,全息银,2022-10-13,508,SOP,order1,op1,PR033181,EPR033181,排序,天幕,CX39,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
33971,Factory1,K2,WL0240,M0281,标配七座版,全息银,2022-10-13,509,SOP,order1,op1,PR033182,EPR033182,排序,天幕,CX39,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
33972,Factory1,K2,WL0240,M0281,标配七座版,全息银,2022-10-13,510,SOP,order1,op1,PR033183,EPR033183,排序,天幕,CX39,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
33973,Factory1,K2,WL0240,M0281,标配七座版,全息银,2022-10-13,511,SOP,order1,op1,PR033184,EPR033184,排序,天幕,CX39,新元气空间,厂商C+厂商B 69.9kWh+165kW（新）
33974,Factory1,K2,WL0240,M0281,标配七座版,全息银,2022-10-13,512,SOP,order1,op1,PR033185,EPR033185,排序,天幕,CX39,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
33975,Factory1,K2,WL0240,M0281,标配七座版,全息银,2022-10-13,513,SOP,order1,op1,PR033186,EPR033186,排序,天幕,CX39,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
33976,Factory1,K2,WL0240,M0281,标配七座版,全息银,2022-10-13,514,SOP,order1,op1,PR033187,EPR033187,排序,天幕,CX39,新元气空间,厂商C+厂商B 69.9kWh+165kW（新）
33977,Factory1,K2,WL0240,M0281,标配七座版,全息银,2022-10-13,515,SOP,order1,op1,PR033188,EPR033188,排序,天幕,CX39,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
33944,Factory1,K2,WL0240,M0266,次高配科技,自由灰,2022-10-13,482,SOP,order1,op1,PR033155,EPR033155,排序,天幕,CX33,新元气空间,厂商A+厂商B 80kWh+165kW
33945,Factory1,K2,WL0240,M0266,次高配科技,自由灰,2022-10-13,483,SOP,order1,op1,PR033156,EPR033156,排序,天幕,CX33,新角逐之夜,厂商A+厂商B 80kWh+165kW
33940,Factory1,K2,WL0240,M0266,次高配科技,极地白,2022-10-13,478,SOP,order1,op1,PR033151,EPR033151,排序,天幕,CX33,新角逐之夜,厂商A+厂商B 80kWh+165kW
33941,Factory1,K2,WL0240,M0266,次高配科技,极地白,2022-10-13,479,SOP,order1,op1,PR033152,EPR033152,排序,天幕,CX33,新角逐之夜,厂商A+厂商B 80kWh+165kW
33942,Factory1,K2,WL0240,M0266,次高配科技,极地白,2022-10-13,480,SOP,order1,op1,PR033153,EPR033153,排序,天幕,CX33,新橙灰蜃影,厂商A+厂商B 80kWh+165kW
33943,Factory1,K2,WL0240,M0266,次高配科技,极地白,2022-10-13,481,SOP,order1,op1,PR033154,EPR033154,排序,天幕,CX33,新角逐之夜,厂商A+厂商B 80kWh+165kW
33928,Factory1,K2,WL0240,M0266,次高配科技,烟雨青,2022-10-13,466,SOP,order1,op1,PR033139,EPR033139,排序,天幕,CX33,本草纲目,厂商A+厂商B 80kWh+165kW
33929,Factory1,K2,WL0240,M0266,次高配科技,烟雨青,2022-10-13,467,SOP,order1,op1,PR033140,EPR033140,排序,天幕,CX33,本草纲目,厂商A+厂商B 80kWh+165kW
33930,Factory1,K2,WL0240,M0266,次高配科技,烟雨青,2022-10-13,468,SOP,order1,op1,PR033141,EPR033141,排序,天幕,CX33,本草纲目,厂商A+厂商B 80kWh+165kW
33931,Factory1,K2,WL0240,M0266,次高配科技,烟雨青,2022-10-13,469,SOP,order1,op1,PR033142,EPR033142,排序,天幕,CX33,本草纲目,厂商A+厂商B 80kWh+165kW
33932,Factory1,K2,WL0240,M0266,次高配科技,烟雨青,2022-10-13,470,SOP,order1,op1,PR033143,EPR033143,排序,天幕,CX33,本草纲目,厂商A+厂商B 80kWh+165kW
33933,Factory1,K2,WL0240,M0266,次高配科技,烟雨青,2022-10-13,471,SOP,order1,op1,PR033144,EPR033144,排序,天幕,CX33,新角逐之夜,厂商A+厂商B 80kWh+165kW
33934,Factory1,K2,WL0240,M0266,次高配科技,烟雨青,2022-10-13,472,SOP,order1,op1,PR033145,EPR033145,排序,天幕,CX33,本草纲目,厂商A+厂商B 80kWh+165kW
33935,Factory1,K2,WL0240,M0266,次高配科技,烟雨青,2022-10-13,473,SOP,order1,op1,PR033146,EPR033146,排序,天幕,CX33,本草纲目,厂商A+厂商B 80kWh+165kW
33936,Factory1,K2,WL0240,M0266,次高配科技,烟雨青,2022-10-13,474,SOP,order1,op1,PR033147,EPR033147,排序,天幕,CX33,本草纲目,厂商A+厂商B 80kWh+165kW
33937,Factory1,K2,WL0240,M0266,次高配科技,烟雨青,2022-10-13,475,SOP,order1,op1,PR033148,EPR033148,排序,天幕,CX33,本草纲目,厂商A+厂商B 80kWh+165kW
33938,Factory1,K2,WL0240,M0266,次高配科技,烟雨青,2022-10-13,476,SOP,order1,op1,PR033149,EPR033149,排序,天幕,CX33,本草纲目,厂商A+厂商B 80kWh+165kW
33939,Factory1,K2,WL0240,M0266,次高配科技,烟雨青,2022-10-13,477,SOP,order1,op1,PR033150,EPR033150,排序,天幕,CX33,新橙灰蜃影,厂商A+厂商B 80kWh+165kW
33927,Factory1,K2,WL0240,M0266,次高配科技,烟雨青,2022-10-13,465,SOP,order1,op1,PR033138,EPR033138,排序,整体式全景天窗,CX33,新角逐之夜,厂商A+厂商B 80kWh+165kW
33978,Factory1,K2,WL0240,M0281,标配七座版,全息银,2022-10-13,516,SOP,order1,op1,PR033189,EPR033189,排序,整体式全景天窗,CX39,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
33979,Factory1,K2,WL0240,M0281,标配七座版,全息银,2022-10-13,517,SOP,order1,op1,PR033190,EPR033190,排序,整体式全景天窗,CX39,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
33980,Factory1,K2,WL0240,M0281,标配七座版,全息银,2022-10-13,518,SOP,order1,op1,PR033191,EPR033191,排序,整体式全景天窗,CX39,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
33981,Factory1,K2,WL0240,M0281,标配七座版,全息银,2022-10-13,519,SOP,order1,op1,PR033192,EPR033192,排序,整体式全景天窗,CX39,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
33982,Factory1,K2,WL0240,M0281,标配七座版,全息银,2022-10-13,520,SOP,order1,op1,PR033193,EPR033193,排序,整体式全景天窗,CX39,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
33983,Factory1,K2,WL0240,M0281,标配七座版,全息银,2022-10-13,521,SOP,order1,op1,PR033194,EPR033194,排序,整体式全景天窗,CX39,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
33984,Factory1,K2,WL0240,M0281,标配七座版,全息银,2022-10-13,522,SOP,order1,op1,PR033195,EPR033195,排序,整体式全景天窗,CX39,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
33985,Factory1,K2,WL0240,M0281,标配七座版,全息银,2022-10-13,523,SOP,order1,op1,PR033196,EPR033196,排序,整体式全景天窗,CX39,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
33926,Factory1,K2,WL0240,M0266,次高配科技,极速银,2022-10-13,464,SOP,order1,op1,PR033137,EPR033137,排序,整体式全景天窗,CX33,新角逐之夜,厂商A+厂商B 80kWh+165kW
33496,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-13,34,SOP,order1,op1,PR032715,EPR032715,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
33497,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-13,35,SOP,order1,op1,PR032716,EPR032716,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
33498,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-13,36,SOP,order1,op1,PR032717,EPR032717,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
33499,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-13,37,SOP,order1,op1,PR032718,EPR032718,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
