序号,工厂,车型,物料号,MTOC,车辆等级描述,外色描述,计划日期,每日顺序,阶段,订单类型,操作类型,生产订单号,生产订单号-ERP,订单状态,天窗,主车型代码,内饰描述,电池特征
16631,Factory1,K4,WL0161,M0182,低配-Lite,量子红,2022-09-19,710,SOP,order1,op1,PR016220,EPR016220,排序,整体式全景天窗,CX24,棕色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
16632,Factory1,K4,WL0161,M0182,低配-Lite,量子红,2022-09-19,711,SOP,order1,op1,PR016221,EPR016221,排序,整体式全景天窗,CX24,棕色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
16364,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-19,443,SOP,order1,op1,PR015953,EPR015953,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
16365,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-19,444,SOP,order1,op1,PR015954,EPR015954,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
16366,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-19,445,SOP,order1,op1,PR015955,EPR015955,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
16367,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-19,446,SOP,order1,op1,PR015956,EPR015956,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
16368,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-19,447,SOP,order1,op1,PR015957,EPR015957,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
16369,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-19,448,SOP,order1,op1,PR015958,EPR015958,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
16370,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-19,449,SOP,order1,op1,PR015959,EPR015959,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
16371,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-19,450,SOP,order1,op1,PR015960,EPR015960,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
16372,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-19,451,SOP,order1,op1,PR015961,EPR015961,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
16373,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-19,452,SOP,order1,op1,PR015962,EPR015962,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
16374,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-19,453,SOP,order1,op1,PR015963,EPR015963,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
16375,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-19,454,SOP,order1,op1,PR015964,EPR015964,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
16376,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-19,455,SOP,order1,op1,PR015965,EPR015965,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
16377,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-19,456,SOP,order1,op1,PR015966,EPR015966,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
16378,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-19,457,SOP,order1,op1,PR015967,EPR015967,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
16379,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-19,458,SOP,order1,op1,PR015968,EPR015968,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
16338,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-19,417,SOP,order1,op1,PR015927,EPR015927,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
16339,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-19,418,SOP,order1,op1,PR015928,EPR015928,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
16340,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-19,419,SOP,order1,op1,PR015929,EPR015929,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
16341,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-19,420,SOP,order1,op1,PR015930,EPR015930,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
16342,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-19,421,SOP,order1,op1,PR015931,EPR015931,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
16343,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-19,422,SOP,order1,op1,PR015932,EPR015932,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
16344,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-19,423,SOP,order1,op1,PR015933,EPR015933,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
16345,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-19,424,SOP,order1,op1,PR015934,EPR015934,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
16346,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-19,425,SOP,order1,op1,PR015935,EPR015935,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
16347,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-19,426,SOP,order1,op1,PR015936,EPR015936,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
16348,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-19,427,SOP,order1,op1,PR015937,EPR015937,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
16349,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-19,428,SOP,order1,op1,PR015938,EPR015938,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
16350,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-19,429,SOP,order1,op1,PR015939,EPR015939,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
16351,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-19,430,SOP,order1,op1,PR015940,EPR015940,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
16352,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-19,431,SOP,order1,op1,PR015941,EPR015941,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
16353,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-19,432,SOP,order1,op1,PR015942,EPR015942,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
16354,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-19,433,SOP,order1,op1,PR015943,EPR015943,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
16355,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-19,434,SOP,order1,op1,PR015944,EPR015944,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
16356,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-19,435,SOP,order1,op1,PR015945,EPR015945,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
16357,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-19,436,SOP,order1,op1,PR015946,EPR015946,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
16358,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-19,437,SOP,order1,op1,PR015947,EPR015947,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
16359,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-19,438,SOP,order1,op1,PR015948,EPR015948,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
16360,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-19,439,SOP,order1,op1,PR015949,EPR015949,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
16361,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-19,440,SOP,order1,op1,PR015950,EPR015950,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
16362,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-19,441,SOP,order1,op1,PR015951,EPR015951,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
16363,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-19,442,SOP,order1,op1,PR015952,EPR015952,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
16312,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-19,391,SOP,order1,op1,PR015901,EPR015901,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
16313,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-19,392,SOP,order1,op1,PR015902,EPR015902,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
16314,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-19,393,SOP,order1,op1,PR015903,EPR015903,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
16315,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-19,394,SOP,order1,op1,PR015904,EPR015904,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
16316,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-19,395,SOP,order1,op1,PR015905,EPR015905,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
16317,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-19,396,SOP,order1,op1,PR015906,EPR015906,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
16318,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-19,397,SOP,order1,op1,PR015907,EPR015907,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
16319,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-19,398,SOP,order1,op1,PR015908,EPR015908,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
16320,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-19,399,SOP,order1,op1,PR015909,EPR015909,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
16321,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-19,400,SOP,order1,op1,PR015910,EPR015910,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
16322,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-19,401,SOP,order1,op1,PR015911,EPR015911,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
16323,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-19,402,SOP,order1,op1,PR015912,EPR015912,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
16324,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-19,403,SOP,order1,op1,PR015913,EPR015913,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
