序号,工厂,车型,物料号,MTOC,车辆等级描述,外色描述,计划日期,每日顺序,阶段,订单类型,操作类型,生产订单号,生产订单号-ERP,订单状态,天窗,主车型代码,内饰描述,电池特征
13826,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-09-16,1057,SOP,order1,op1,PR013645,EPR013645,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
13827,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-09-16,1058,SOP,order1,op1,PR013646,EPR013646,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
13828,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-09-16,1059,SOP,order1,op1,PR013647,EPR013647,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
13829,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-09-16,1060,SOP,order1,op1,PR013648,EPR013648,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
13830,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-09-16,1061,SOP,order1,op1,PR013649,EPR013649,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
13831,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-09-16,1062,SOP,order1,op1,PR013650,EPR013650,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
13832,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-09-16,1063,SOP,order1,op1,PR013651,EPR013651,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
13833,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-09-16,1064,SOP,order1,op1,PR013652,EPR013652,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
13834,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-09-16,1065,SOP,order1,op1,PR013653,EPR013653,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
13835,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-09-16,1066,SOP,order1,op1,PR013654,EPR013654,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
