序号,工厂,车型,物料号,MTOC,车辆等级描述,外色描述,计划日期,每日顺序,阶段,订单类型,操作类型,生产订单号,生产订单号-ERP,订单状态,天窗,主车型代码,内饰描述,电池特征
22063,Factory1,K4,WL0139,M0159,低配-Lite,极地白,2022-09-26,512,SOP,order1,op1,PR021314,EPR021314,排序,整体式全景天窗,CX24,棕色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
22064,Factory1,K4,WL0139,M0159,低配-Lite,极地白,2022-09-26,513,SOP,order1,op1,PR021315,EPR021315,排序,整体式全景天窗,CX24,棕色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
22065,Factory1,K4,WL0137,M0156,低配-Lite,极地白,2022-09-26,514,SOP,order1,op1,PR021316,EPR021316,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
22066,Factory1,K4,WL0137,M0156,低配-Lite,极地白,2022-09-26,515,SOP,order1,op1,PR021317,EPR021317,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
22067,Factory1,K4,WL0139,M0159,低配-Lite,极地白,2022-09-26,516,SOP,order1,op1,PR021318,EPR021318,排序,整体式全景天窗,CX24,棕色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
22068,Factory1,K4,WL0137,M0156,低配-Lite,极地白,2022-09-26,517,SOP,order1,op1,PR021319,EPR021319,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
22069,Factory1,K4,WL0137,M0156,低配-Lite,极地白,2022-09-26,518,SOP,order1,op1,PR021320,EPR021320,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
22070,Factory1,K4,WL0139,M0159,低配-Lite,极地白,2022-09-26,519,SOP,order1,op1,PR021321,EPR021321,排序,整体式全景天窗,CX24,棕色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
22071,Factory1,K4,WL0139,M0159,低配-Lite,极地白,2022-09-26,520,SOP,order1,op1,PR021322,EPR021322,排序,整体式全景天窗,CX24,棕色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
22072,Factory1,K4,WL0137,M0156,低配-Lite,极地白,2022-09-26,521,SOP,order1,op1,PR021323,EPR021323,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
