序号,工厂,车型,物料号,MTOC,车辆等级描述,外色描述,计划日期,每日顺序,阶段,订单类型,操作类型,生产订单号,生产订单号-ERP,订单状态,天窗,主车型代码,内饰描述,电池特征
6,Factory1,K2,WL0002,M0002,次中配,烟雨青,2022-09-01,6,SOP,order1,op1,PR000006,EPR000006,排序,整体式全景天窗,CX02,本草纲目,厂商A(磷酸铁锂)+厂商B 71.8kWh+165kW
7,Factory1,K2,WL0002,M0002,次中配,烟雨青,2022-09-01,7,SOP,order1,op1,PR000007,EPR000007,排序,整体式全景天窗,CX02,本草纲目,厂商A(磷酸铁锂)+厂商B 71.8kWh+165kW
314,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-01,314,SOP,order1,op1,PR000308,EPR000308,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
315,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-01,315,SOP,order1,op1,PR000309,EPR000309,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
316,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-01,316,SOP,order1,op1,PR000310,EPR000310,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
317,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-01,317,SOP,order1,op1,PR000311,EPR000311,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
318,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-01,318,SOP,order1,op1,PR000312,EPR000312,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
319,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-01,319,SOP,order1,op1,PR000313,EPR000313,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
320,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-01,320,SOP,order1,op1,PR000314,EPR000314,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
321,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-01,321,SOP,order1,op1,PR000315,EPR000315,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
