序号,工厂,车型,物料号,MTOC,车辆等级描述,外色描述,计划日期,每日顺序,阶段,订单类型,操作类型,生产订单号,生产订单号-ERP,订单状态,天窗,主车型代码,内饰描述,电池特征
34658,Factory1,K7,WL0232,M0254,低配,极地白,2022-10-14,188,SOP,order1,op1,PR033858,EPR033858,排序,整体式全景天窗,CX17,深色主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
34659,Factory1,K7,WL0232,M0254,低配,极地白,2022-10-14,189,SOP,order1,op1,PR033859,EPR033859,排序,整体式全景天窗,CX17,深色主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
34660,Factory1,K7,WL0232,M0254,低配,极地白,2022-10-14,190,SOP,order1,op1,PR033860,EPR033860,排序,整体式全景天窗,CX17,深色主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
34661,Factory1,K7,WL0232,M0254,低配,极地白,2022-10-14,191,SOP,order1,op1,PR033861,EPR033861,排序,整体式全景天窗,CX17,深色主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
34662,Factory1,K7,WL0232,M0254,低配,极地白,2022-10-14,192,SOP,order1,op1,PR033862,EPR033862,排序,整体式全景天窗,CX17,深色主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
34663,Factory1,K7,WL0232,M0254,低配,极地白,2022-10-14,193,SOP,order1,op1,PR033863,EPR033863,排序,整体式全景天窗,CX17,深色主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
34664,Factory1,K7,WL0232,M0254,低配,极地白,2022-10-14,194,SOP,order1,op1,PR033864,EPR033864,排序,整体式全景天窗,CX17,深色主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
34665,Factory1,K7,WL0232,M0254,低配,极地白,2022-10-14,195,SOP,order1,op1,PR033865,EPR033865,排序,整体式全景天窗,CX17,深色主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
34666,Factory1,K7,WL0232,M0254,低配,极地白,2022-10-14,196,SOP,order1,op1,PR033866,EPR033866,排序,整体式全景天窗,CX17,深色主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
34667,Factory1,K7,WL0232,M0254,低配,极地白,2022-10-14,197,SOP,order1,op1,PR033867,EPR033867,排序,整体式全景天窗,CX17,深色主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
34668,Factory1,K7,WL0232,M0254,低配,极地白,2022-10-14,198,SOP,order1,op1,PR033868,EPR033868,排序,整体式全景天窗,CX17,深色主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
34669,Factory1,K7,WL0232,M0254,低配,极地白,2022-10-14,199,SOP,order1,op1,PR033869,EPR033869,排序,整体式全景天窗,CX17,深色主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
34670,Factory1,K7,WL0232,M0254,低配,极地白,2022-10-14,200,SOP,order1,op1,PR033870,EPR033870,排序,整体式全景天窗,CX17,深色主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
34671,Factory1,K7,WL0232,M0254,低配,极地白,2022-10-14,201,SOP,order1,op1,PR033871,EPR033871,排序,整体式全景天窗,CX17,深色主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
34672,Factory1,K7,WL0232,M0254,低配,极地白,2022-10-14,202,SOP,order1,op1,PR033872,EPR033872,排序,整体式全景天窗,CX17,深色主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
34673,Factory1,K7,WL0232,M0254,低配,极地白,2022-10-14,203,SOP,order1,op1,PR033873,EPR033873,排序,整体式全景天窗,CX17,深色主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
34674,Factory1,K7,WL0232,M0254,低配,极地白,2022-10-14,204,SOP,order1,op1,PR033874,EPR033874,排序,整体式全景天窗,CX17,深色主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
34675,Factory1,K7,WL0232,M0254,低配,极地白,2022-10-14,205,SOP,order1,op1,PR033875,EPR033875,排序,整体式全景天窗,CX17,深色主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
34676,Factory1,K7,WL0232,M0254,低配,极地白,2022-10-14,206,SOP,order1,op1,PR033876,EPR033876,排序,整体式全景天窗,CX17,深色主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
34677,Factory1,K7,WL0232,M0254,低配,极地白,2022-10-14,207,SOP,order1,op1,PR033877,EPR033877,排序,整体式全景天窗,CX17,深色主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
35162,Factory1,K4,WL0023,M0033,低配-Lite,极速银,2022-10-14,692,SOP,order1,op1,PR034358,EPR034358,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
35163,Factory1,K4,WL0023,M0033,低配-Lite,极速银,2022-10-14,693,SOP,order1,op1,PR034359,EPR034359,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
35164,Factory1,K4,WL0023,M0033,低配-Lite,极速银,2022-10-14,694,SOP,order1,op1,PR034360,EPR034360,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
35165,Factory1,K4,WL0023,M0033,低配-Lite,极速银,2022-10-14,695,SOP,order1,op1,PR034361,EPR034361,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
35166,Factory1,K4,WL0023,M0033,低配-Lite,极速银,2022-10-14,696,SOP,order1,op1,PR034362,EPR034362,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
35167,Factory1,K4,WL0023,M0033,低配-Lite,极速银,2022-10-14,697,SOP,order1,op1,PR034363,EPR034363,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
35168,Factory1,K4,WL0023,M0033,低配-Lite,极速银,2022-10-14,698,SOP,order1,op1,PR034364,EPR034364,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
35169,Factory1,K4,WL0023,M0033,低配-Lite,极速银,2022-10-14,699,SOP,order1,op1,PR034365,EPR034365,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
35170,Factory1,K4,WL0023,M0033,低配-Lite,极速银,2022-10-14,700,SOP,order1,op1,PR034366,EPR034366,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
35171,Factory1,K4,WL0023,M0033,低配-Lite,极速银,2022-10-14,701,SOP,order1,op1,PR034367,EPR034367,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
35172,Factory1,K4,WL0023,M0033,低配-Lite,极速银,2022-10-14,702,SOP,order1,op1,PR034368,EPR034368,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
35173,Factory1,K4,WL0023,M0033,低配-Lite,极速银,2022-10-14,703,SOP,order1,op1,PR034369,EPR034369,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
35174,Factory1,K4,WL0023,M0033,低配-Lite,极速银,2022-10-14,704,SOP,order1,op1,PR034370,EPR034370,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
35175,Factory1,K4,WL0023,M0033,低配-Lite,极速银,2022-10-14,705,SOP,order1,op1,PR034371,EPR034371,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
35176,Factory1,K4,WL0023,M0033,低配-Lite,极速银,2022-10-14,706,SOP,order1,op1,PR034372,EPR034372,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
35177,Factory1,K4,WL0023,M0033,低配-Lite,极速银,2022-10-14,707,SOP,order1,op1,PR034373,EPR034373,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
35178,Factory1,K4,WL0023,M0033,低配-Lite,极速银,2022-10-14,708,SOP,order1,op1,PR034374,EPR034374,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
35179,Factory1,K4,WL0023,M0033,低配-Lite,极速银,2022-10-14,709,SOP,order1,op1,PR034375,EPR034375,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
35180,Factory1,K4,WL0023,M0033,低配-Lite,极速银,2022-10-14,710,SOP,order1,op1,PR034376,EPR034376,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
35181,Factory1,K4,WL0023,M0033,低配-Lite,极速银,2022-10-14,711,SOP,order1,op1,PR034377,EPR034377,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
35182,Factory1,K4,WL0023,M0033,低配-Lite,极速银,2022-10-14,712,SOP,order1,op1,PR034378,EPR034378,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
35183,Factory1,K4,WL0023,M0033,低配-Lite,极速银,2022-10-14,713,SOP,order1,op1,PR034379,EPR034379,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
34948,Factory1,K4,WL0023,M0033,低配-Lite,极速银,2022-10-14,478,SOP,order1,op1,PR034148,EPR034148,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
34949,Factory1,K4,WL0023,M0033,低配-Lite,极速银,2022-10-14,479,SOP,order1,op1,PR034149,EPR034149,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
34950,Factory1,K4,WL0023,M0033,低配-Lite,极速银,2022-10-14,480,SOP,order1,op1,PR034150,EPR034150,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
34951,Factory1,K4,WL0023,M0033,低配-Lite,极速银,2022-10-14,481,SOP,order1,op1,PR034151,EPR034151,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
34952,Factory1,K4,WL0023,M0033,低配-Lite,极速银,2022-10-14,482,SOP,order1,op1,PR034152,EPR034152,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
34953,Factory1,K4,WL0023,M0033,低配-Lite,极速银,2022-10-14,483,SOP,order1,op1,PR034153,EPR034153,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
34954,Factory1,K4,WL0023,M0033,低配-Lite,极速银,2022-10-14,484,SOP,order1,op1,PR034154,EPR034154,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
34955,Factory1,K4,WL0023,M0033,低配-Lite,极速银,2022-10-14,485,SOP,order1,op1,PR034155,EPR034155,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
34956,Factory1,K4,WL0023,M0033,低配-Lite,极速银,2022-10-14,486,SOP,order1,op1,PR034156,EPR034156,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
34957,Factory1,K4,WL0023,M0033,低配-Lite,极速银,2022-10-14,487,SOP,order1,op1,PR034157,EPR034157,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
34958,Factory1,K4,WL0023,M0033,低配-Lite,极速银,2022-10-14,488,SOP,order1,op1,PR034158,EPR034158,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
34959,Factory1,K4,WL0023,M0033,低配-Lite,极速银,2022-10-14,489,SOP,order1,op1,PR034159,EPR034159,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
34960,Factory1,K4,WL0023,M0033,低配-Lite,极速银,2022-10-14,490,SOP,order1,op1,PR034160,EPR034160,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
34961,Factory1,K4,WL0023,M0033,低配-Lite,极速银,2022-10-14,491,SOP,order1,op1,PR034161,EPR034161,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
34962,Factory1,K4,WL0023,M0033,低配-Lite,极速银,2022-10-14,492,SOP,order1,op1,PR034162,EPR034162,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
34963,Factory1,K4,WL0023,M0033,低配-Lite,极速银,2022-10-14,493,SOP,order1,op1,PR034163,EPR034163,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
34964,Factory1,K4,WL0023,M0033,低配-Lite,极速银,2022-10-14,494,SOP,order1,op1,PR034164,EPR034164,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
34965,Factory1,K4,WL0023,M0033,低配-Lite,极速银,2022-10-14,495,SOP,order1,op1,PR034165,EPR034165,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
34966,Factory1,K4,WL0023,M0033,低配-Lite,极速银,2022-10-14,496,SOP,order1,op1,PR034166,EPR034166,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
