序号,工厂,车型,物料号,MTOC,车辆等级描述,外色描述,计划日期,每日顺序,阶段,订单类型,操作类型,生产订单号,生产订单号-ERP,订单状态,天窗,主车型代码,内饰描述,电池特征
15115,Factory1,K2,WL0039,M0050,次中配,自由灰,2022-09-18,202,SOP,order1,op1,PR014863,EPR014863,排序,天幕,CX22,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
15116,Factory1,K2,WL0039,M0050,次中配,自由灰,2022-09-18,203,SOP,order1,op1,PR014864,EPR014864,排序,天幕,CX22,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
15117,Factory1,K2,WL0039,M0050,次中配,自由灰,2022-09-18,204,SOP,order1,op1,PR014865,EPR014865,排序,天幕,CX22,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
15118,Factory1,K2,WL0039,M0050,次中配,自由灰,2022-09-18,205,SOP,order1,op1,PR014866,EPR014866,排序,天幕,CX22,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
15119,Factory1,K2,WL0039,M0050,次中配,自由灰,2022-09-18,206,SOP,order1,op1,PR014867,EPR014867,排序,天幕,CX22,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
15120,Factory1,K2,WL0039,M0050,次中配,自由灰,2022-09-18,207,SOP,order1,op1,PR014868,EPR014868,排序,天幕,CX22,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
15121,Factory1,K2,WL0039,M0050,次中配,自由灰,2022-09-18,208,SOP,order1,op1,PR014869,EPR014869,排序,天幕,CX22,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
15122,Factory1,K2,WL0039,M0050,次中配,自由灰,2022-09-18,209,SOP,order1,op1,PR014870,EPR014870,排序,天幕,CX22,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
15123,Factory1,K2,WL0039,M0050,次中配,自由灰,2022-09-18,210,SOP,order1,op1,PR014871,EPR014871,排序,天幕,CX22,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
15124,Factory1,K2,WL0039,M0050,次中配,自由灰,2022-09-18,211,SOP,order1,op1,PR014872,EPR014872,排序,天幕,CX22,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
15125,Factory1,K2,WL0039,M0050,次中配,自由灰,2022-09-18,212,SOP,order1,op1,PR014873,EPR014873,排序,天幕,CX22,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
15126,Factory1,K2,WL0039,M0050,次中配,自由灰,2022-09-18,213,SOP,order1,op1,PR014874,EPR014874,排序,天幕,CX22,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
