序号,工厂,车型,物料号,MTOC,车辆等级描述,外色描述,计划日期,每日顺序,阶段,订单类型,操作类型,生产订单号,生产订单号-ERP,订单状态,天窗,主车型代码,内饰描述,电池特征
25514,Factory1,K2,WL0130,M0149,标配七座版,全息银,2022-09-29,815,SOP,order1,op1,PR024753,EPR024753,排序,天幕,CX39,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
25515,Factory1,K2,WL0130,M0149,标配七座版,全息银,2022-09-29,816,SOP,order1,op1,PR024754,EPR024754,排序,天幕,CX39,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
25516,Factory1,K2,WL0130,M0149,标配七座版,全息银,2022-09-29,817,SOP,order1,op1,PR024755,EPR024755,排序,天幕,CX39,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
25517,Factory1,K2,WL0130,M0149,标配七座版,全息银,2022-09-29,818,SOP,order1,op1,PR024756,EPR024756,排序,天幕,CX39,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
25518,Factory1,K2,WL0130,M0149,标配七座版,全息银,2022-09-29,819,SOP,order1,op1,PR024757,EPR024757,排序,天幕,CX39,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
25519,Factory1,K2,WL0130,M0149,标配七座版,全息银,2022-09-29,820,SOP,order1,op1,PR024758,EPR024758,排序,天幕,CX39,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
25520,Factory1,K2,WL0130,M0149,标配七座版,全息银,2022-09-29,821,SOP,order1,op1,PR024759,EPR024759,排序,天幕,CX39,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
25521,Factory1,K2,WL0130,M0149,标配七座版,全息银,2022-09-29,822,SOP,order1,op1,PR024760,EPR024760,排序,天幕,CX39,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
25522,Factory1,K2,WL0130,M0149,标配七座版,全息银,2022-09-29,823,SOP,order1,op1,PR024761,EPR024761,排序,天幕,CX39,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
25523,Factory1,K2,WL0130,M0149,标配七座版,全息银,2022-09-29,824,SOP,order1,op1,PR024762,EPR024762,排序,天幕,CX39,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
25524,Factory1,K2,WL0130,M0149,标配七座版,全息银,2022-09-29,825,SOP,order1,op1,PR024763,EPR024763,排序,天幕,CX39,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
25525,Factory1,K2,WL0130,M0149,标配七座版,全息银,2022-09-29,826,SOP,order1,op1,PR024764,EPR024764,排序,天幕,CX39,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
25526,Factory1,K2,WL0130,M0149,标配七座版,全息银,2022-09-29,827,SOP,order1,op1,PR024765,EPR024765,排序,天幕,CX39,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
25527,Factory1,K2,WL0130,M0149,标配七座版,全息银,2022-09-29,828,SOP,order1,op1,PR024766,EPR024766,排序,天幕,CX39,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
25528,Factory1,K2,WL0130,M0149,标配七座版,全息银,2022-09-29,829,SOP,order1,op1,PR024767,EPR024767,排序,天幕,CX39,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
25089,Factory1,K2,WL0156,M0177,标配七座版,全息银,2022-09-29,390,SOP,order1,op1,PR024328,EPR024328,排序,天幕,CX32,新角逐之夜,厂商A+厂商B 80kWh+165kW
25090,Factory1,K2,WL0156,M0177,标配七座版,全息银,2022-09-29,391,SOP,order1,op1,PR024329,EPR024329,排序,天幕,CX32,新角逐之夜,厂商A+厂商B 80kWh+165kW
25091,Factory1,K2,WL0156,M0177,标配七座版,全息银,2022-09-29,392,SOP,order1,op1,PR024330,EPR024330,排序,天幕,CX32,新角逐之夜,厂商A+厂商B 80kWh+165kW
25092,Factory1,K2,WL0156,M0177,标配七座版,全息银,2022-09-29,393,SOP,order1,op1,PR024331,EPR024331,排序,天幕,CX32,新角逐之夜,厂商A+厂商B 80kWh+165kW
25093,Factory1,K2,WL0156,M0177,标配七座版,全息银,2022-09-29,394,SOP,order1,op1,PR024332,EPR024332,排序,天幕,CX32,新角逐之夜,厂商A+厂商B 80kWh+165kW
25051,Factory1,K2,WL0089,M0104,标配七座版,烟雨青,2022-09-29,352,SOP,order1,op1,PR024290,EPR024290,排序,天幕,CX32,本草纲目,厂商A+厂商B 80kWh+165kW
25054,Factory1,K2,WL0089,M0104,标配七座版,烟雨青,2022-09-29,355,SOP,order1,op1,PR024293,EPR024293,排序,天幕,CX32,本草纲目,厂商A+厂商B 80kWh+165kW
25056,Factory1,K2,WL0089,M0104,标配七座版,烟雨青,2022-09-29,357,SOP,order1,op1,PR024295,EPR024295,排序,天幕,CX32,本草纲目,厂商A+厂商B 80kWh+165kW
25058,Factory1,K2,WL0089,M0104,标配七座版,烟雨青,2022-09-29,359,SOP,order1,op1,PR024297,EPR024297,排序,天幕,CX32,本草纲目,厂商A+厂商B 80kWh+165kW
25059,Factory1,K2,WL0089,M0104,标配七座版,烟雨青,2022-09-29,360,SOP,order1,op1,PR024298,EPR024298,排序,天幕,CX32,本草纲目,厂商A+厂商B 80kWh+165kW
25062,Factory1,K2,WL0089,M0104,标配七座版,烟雨青,2022-09-29,363,SOP,order1,op1,PR024301,EPR024301,排序,天幕,CX32,本草纲目,厂商A+厂商B 80kWh+165kW
25064,Factory1,K2,WL0089,M0104,标配七座版,烟雨青,2022-09-29,365,SOP,order1,op1,PR024303,EPR024303,排序,天幕,CX32,本草纲目,厂商A+厂商B 80kWh+165kW
25066,Factory1,K2,WL0089,M0104,标配七座版,烟雨青,2022-09-29,367,SOP,order1,op1,PR024305,EPR024305,排序,天幕,CX32,本草纲目,厂商A+厂商B 80kWh+165kW
25069,Factory1,K2,WL0089,M0104,标配七座版,烟雨青,2022-09-29,370,SOP,order1,op1,PR024308,EPR024308,排序,天幕,CX32,本草纲目,厂商A+厂商B 80kWh+165kW
25071,Factory1,K2,WL0089,M0104,标配七座版,烟雨青,2022-09-29,372,SOP,order1,op1,PR024310,EPR024310,排序,天幕,CX32,本草纲目,厂商A+厂商B 80kWh+165kW
25074,Factory1,K2,WL0089,M0104,标配七座版,烟雨青,2022-09-29,375,SOP,order1,op1,PR024313,EPR024313,排序,天幕,CX32,本草纲目,厂商A+厂商B 80kWh+165kW
25075,Factory1,K2,WL0089,M0104,标配七座版,烟雨青,2022-09-29,376,SOP,order1,op1,PR024314,EPR024314,排序,天幕,CX32,本草纲目,厂商A+厂商B 80kWh+165kW
25076,Factory1,K2,WL0089,M0104,标配七座版,烟雨青,2022-09-29,377,SOP,order1,op1,PR024315,EPR024315,排序,天幕,CX32,本草纲目,厂商A+厂商B 80kWh+165kW
