序号,工厂,车型,物料号,MTOC,车辆等级描述,外色描述,计划日期,每日顺序,阶段,订单类型,操作类型,生产订单号,生产订单号-ERP,订单状态,天窗,主车型代码,内饰描述,电池特征
46666,Factory1,K6,WL0008,M0073,次高配科技,极地白,2022-10-27,368,SOP,order1,op1,PR045836,EPR045836,排序,天幕,CX28,黑灰主题,厂商C 58.5Ah(602)+厂商B69.94kWh+165kW
46667,Factory1,K6,WL0008,M0073,次高配科技,极地白,2022-10-27,369,SOP,order1,op1,PR045837,EPR045837,排序,天幕,CX28,黑灰主题,厂商C 58.5Ah(602)+厂商B69.94kWh+165kW
46668,Factory1,K6,WL0008,M0073,次高配科技,极地白,2022-10-27,370,SOP,order1,op1,PR045838,EPR045838,排序,天幕,CX28,灰橙主题,厂商C 58.5Ah(602)+厂商B69.94kWh+165kW
46669,Factory1,K6,WL0008,M0073,次高配科技,极地白,2022-10-27,371,SOP,order1,op1,PR045839,EPR045839,排序,天幕,CX28,灰橙主题,厂商C 58.5Ah(602)+厂商B69.94kWh+165kW
46670,Factory1,K6,WL0008,M0073,次高配科技,极地白,2022-10-27,372,SOP,order1,op1,PR045840,EPR045840,排序,天幕,CX28,黑灰主题,厂商C 58.5Ah(602)+厂商B69.94kWh+165kW
46671,Factory1,K6,WL0008,M0073,次高配科技,极地白,2022-10-27,373,SOP,order1,op1,PR045841,EPR045841,排序,天幕,CX28,黑灰主题,厂商C 58.5Ah(602)+厂商B69.94kWh+165kW
46672,Factory1,K6,WL0008,M0073,次高配科技,极地白,2022-10-27,374,SOP,order1,op1,PR045842,EPR045842,排序,天幕,CX28,黑灰主题,厂商C 58.5Ah(602)+厂商B69.94kWh+165kW
46673,Factory1,K6,WL0008,M0073,次高配科技,极地白,2022-10-27,375,SOP,order1,op1,PR045843,EPR045843,排序,天幕,CX28,黑灰主题,厂商C 58.5Ah(602)+厂商B69.94kWh+165kW
46674,Factory1,K6,WL0008,M0073,次高配科技,极地白,2022-10-27,376,SOP,order1,op1,PR045844,EPR045844,排序,天幕,CX28,灰橙主题,厂商C 58.5Ah(602)+厂商B69.94kWh+165kW
46675,Factory1,K6,WL0008,M0073,次高配科技,极地白,2022-10-27,377,SOP,order1,op1,PR045845,EPR045845,排序,天幕,CX28,黑灰主题,厂商C 58.5Ah(602)+厂商B69.94kWh+165kW
46676,Factory1,K6,WL0008,M0073,次高配科技,极地白,2022-10-27,378,SOP,order1,op1,PR045846,EPR045846,排序,天幕,CX28,黑灰主题,厂商C 58.5Ah(602)+厂商B69.94kWh+165kW
46677,Factory1,K6,WL0008,M0073,次高配科技,极地白,2022-10-27,379,SOP,order1,op1,PR045847,EPR045847,排序,天幕,CX28,黑灰主题,厂商C 58.5Ah(602)+厂商B69.94kWh+165kW
46678,Factory1,K6,WL0008,M0073,次高配科技,极地白,2022-10-27,380,SOP,order1,op1,PR045848,EPR045848,排序,天幕,CX28,黑灰主题,厂商C 58.5Ah(602)+厂商B69.94kWh+165kW
46679,Factory1,K6,WL0008,M0073,次高配科技,极地白,2022-10-27,381,SOP,order1,op1,PR045849,EPR045849,排序,天幕,CX28,黑灰主题,厂商C 58.5Ah(602)+厂商B69.94kWh+165kW
46680,Factory1,K6,WL0008,M0073,次高配科技,极地白,2022-10-27,382,SOP,order1,op1,PR045850,EPR045850,排序,天幕,CX28,黑灰主题,厂商C 58.5Ah(602)+厂商B69.94kWh+165kW
46681,Factory1,K6,WL0008,M0073,次高配科技,极速银,2022-10-27,383,SOP,order1,op1,PR045851,EPR045851,排序,天幕,CX28,黑灰主题,厂商C 58.5Ah(602)+厂商B69.94kWh+165kW
46682,Factory1,K6,WL0008,M0073,次高配科技,极速银,2022-10-27,384,SOP,order1,op1,PR045852,EPR045852,排序,天幕,CX28,黑灰主题,厂商C 58.5Ah(602)+厂商B69.94kWh+165kW
46683,Factory1,K6,WL0008,M0073,次高配科技,极速银,2022-10-27,385,SOP,order1,op1,PR045853,EPR045853,排序,天幕,CX28,黑灰主题,厂商C 58.5Ah(602)+厂商B69.94kWh+165kW
46684,Factory1,K6,WL0008,M0079,高配科技,极速银,2022-10-27,386,SOP,order1,op1,PR045854,EPR045854,排序,天幕,CX27,黑灰主题,厂商C 58.5Ah(602)+厂商B69.94kWh+165kW
46724,Factory1,K6,WL0008,M0079,高配科技,全息银,2022-10-27,426,SOP,order1,op1,PR045894,EPR045894,排序,天幕,CX27,灰橙主题,厂商C 58.5Ah(602)+厂商B69.94kWh+165kW
46725,Factory1,K6,WL0008,M0079,高配科技,全息银,2022-10-27,427,SOP,order1,op1,PR045895,EPR045895,排序,天幕,CX27,灰橙主题,厂商C 58.5Ah(602)+厂商B69.94kWh+165kW
46685,Factory1,K6,WL0008,M0073,次高配科技,全息银,2022-10-27,387,SOP,order1,op1,PR045855,EPR045855,排序,天幕,CX28,黑灰主题,厂商C 58.5Ah(602)+厂商B69.94kWh+165kW
46686,Factory1,K6,WL0008,M0073,次高配科技,全息银,2022-10-27,388,SOP,order1,op1,PR045856,EPR045856,排序,天幕,CX28,黑灰主题,厂商C 58.5Ah(602)+厂商B69.94kWh+165kW
46687,Factory1,K6,WL0008,M0073,次高配科技,全息银,2022-10-27,389,SOP,order1,op1,PR045857,EPR045857,排序,天幕,CX28,黑灰主题,厂商C 58.5Ah(602)+厂商B69.94kWh+165kW
46688,Factory1,K6,WL0008,M0073,次高配科技,全息银,2022-10-27,390,SOP,order1,op1,PR045858,EPR045858,排序,天幕,CX28,黑灰主题,厂商C 58.5Ah(602)+厂商B69.94kWh+165kW
46689,Factory1,K6,WL0008,M0073,次高配科技,全息银,2022-10-27,391,SOP,order1,op1,PR045859,EPR045859,排序,天幕,CX28,灰橙主题,厂商C 58.5Ah(602)+厂商B69.94kWh+165kW
46690,Factory1,K6,WL0008,M0073,次高配科技,全息银,2022-10-27,392,SOP,order1,op1,PR045860,EPR045860,排序,天幕,CX28,黑灰主题,厂商C 58.5Ah(602)+厂商B69.94kWh+165kW
46691,Factory1,K6,WL0008,M0073,次高配科技,全息银,2022-10-27,393,SOP,order1,op1,PR045861,EPR045861,排序,天幕,CX28,灰橙主题,厂商C 58.5Ah(602)+厂商B69.94kWh+165kW
46692,Factory1,K6,WL0008,M0073,次高配科技,全息银,2022-10-27,394,SOP,order1,op1,PR045862,EPR045862,排序,天幕,CX28,黑灰主题,厂商C 58.5Ah(602)+厂商B69.94kWh+165kW
46693,Factory1,K6,WL0008,M0073,次高配科技,全息银,2022-10-27,395,SOP,order1,op1,PR045863,EPR045863,排序,天幕,CX28,灰橙主题,厂商C 58.5Ah(602)+厂商B69.94kWh+165kW
46694,Factory1,K6,WL0008,M0073,次高配科技,全息银,2022-10-27,396,SOP,order1,op1,PR045864,EPR045864,排序,天幕,CX28,灰橙主题,厂商C 58.5Ah(602)+厂商B69.94kWh+165kW
46695,Factory1,K6,WL0008,M0073,次高配科技,全息银,2022-10-27,397,SOP,order1,op1,PR045865,EPR045865,排序,天幕,CX28,灰橙主题,厂商C 58.5Ah(602)+厂商B69.94kWh+165kW
46696,Factory1,K6,WL0008,M0073,次高配科技,全息银,2022-10-27,398,SOP,order1,op1,PR045866,EPR045866,排序,天幕,CX28,灰橙主题,厂商C 58.5Ah(602)+厂商B69.94kWh+165kW
46697,Factory1,K6,WL0008,M0073,次高配科技,全息银,2022-10-27,399,SOP,order1,op1,PR045867,EPR045867,排序,天幕,CX28,灰橙主题,厂商C 58.5Ah(602)+厂商B69.94kWh+165kW
46698,Factory1,K6,WL0008,M0073,次高配科技,全息银,2022-10-27,400,SOP,order1,op1,PR045868,EPR045868,排序,天幕,CX28,黑灰主题,厂商C 58.5Ah(602)+厂商B69.94kWh+165kW
46699,Factory1,K6,WL0008,M0073,次高配科技,全息银,2022-10-27,401,SOP,order1,op1,PR045869,EPR045869,排序,天幕,CX28,灰橙主题,厂商C 58.5Ah(602)+厂商B69.94kWh+165kW
46700,Factory1,K6,WL0008,M0073,次高配科技,全息银,2022-10-27,402,SOP,order1,op1,PR045870,EPR045870,排序,天幕,CX28,黑灰主题,厂商C 58.5Ah(602)+厂商B69.94kWh+165kW
46701,Factory1,K6,WL0008,M0073,次高配科技,全息银,2022-10-27,403,SOP,order1,op1,PR045871,EPR045871,排序,天幕,CX28,黑灰主题,厂商C 58.5Ah(602)+厂商B69.94kWh+165kW
46702,Factory1,K6,WL0008,M0073,次高配科技,全息银,2022-10-27,404,SOP,order1,op1,PR045872,EPR045872,排序,天幕,CX28,黑灰主题,厂商C 58.5Ah(602)+厂商B69.94kWh+165kW
46703,Factory1,K6,WL0008,M0073,次高配科技,全息银,2022-10-27,405,SOP,order1,op1,PR045873,EPR045873,排序,天幕,CX28,黑灰主题,厂商C 58.5Ah(602)+厂商B69.94kWh+165kW
46704,Factory1,K6,WL0008,M0073,次高配科技,全息银,2022-10-27,406,SOP,order1,op1,PR045874,EPR045874,排序,天幕,CX28,灰橙主题,厂商C 58.5Ah(602)+厂商B69.94kWh+165kW
46705,Factory1,K6,WL0008,M0073,次高配科技,全息银,2022-10-27,407,SOP,order1,op1,PR045875,EPR045875,排序,天幕,CX28,黑灰主题,厂商C 58.5Ah(602)+厂商B69.94kWh+165kW
46706,Factory1,K6,WL0008,M0073,次高配科技,全息银,2022-10-27,408,SOP,order1,op1,PR045876,EPR045876,排序,天幕,CX28,黑灰主题,厂商C 58.5Ah(602)+厂商B69.94kWh+165kW
46707,Factory1,K6,WL0008,M0073,次高配科技,全息银,2022-10-27,409,SOP,order1,op1,PR045877,EPR045877,排序,天幕,CX28,黑灰主题,厂商C 58.5Ah(602)+厂商B69.94kWh+165kW
46708,Factory1,K6,WL0008,M0073,次高配科技,全息银,2022-10-27,410,SOP,order1,op1,PR045878,EPR045878,排序,天幕,CX28,黑灰主题,厂商C 58.5Ah(602)+厂商B69.94kWh+165kW
46709,Factory1,K6,WL0008,M0073,次高配科技,全息银,2022-10-27,411,SOP,order1,op1,PR045879,EPR045879,排序,天幕,CX28,灰橙主题,厂商C 58.5Ah(602)+厂商B69.94kWh+165kW
46710,Factory1,K6,WL0008,M0073,次高配科技,全息银,2022-10-27,412,SOP,order1,op1,PR045880,EPR045880,排序,天幕,CX28,黑灰主题,厂商C 58.5Ah(602)+厂商B69.94kWh+165kW
46711,Factory1,K6,WL0008,M0073,次高配科技,全息银,2022-10-27,413,SOP,order1,op1,PR045881,EPR045881,排序,天幕,CX28,灰橙主题,厂商C 58.5Ah(602)+厂商B69.94kWh+165kW
46712,Factory1,K6,WL0008,M0073,次高配科技,全息银,2022-10-27,414,SOP,order1,op1,PR045882,EPR045882,排序,天幕,CX28,黑灰主题,厂商C 58.5Ah(602)+厂商B69.94kWh+165kW
46713,Factory1,K6,WL0008,M0073,次高配科技,全息银,2022-10-27,415,SOP,order1,op1,PR045883,EPR045883,排序,天幕,CX28,黑灰主题,厂商C 58.5Ah(602)+厂商B69.94kWh+165kW
46714,Factory1,K6,WL0008,M0073,次高配科技,全息银,2022-10-27,416,SOP,order1,op1,PR045884,EPR045884,排序,天幕,CX28,黑灰主题,厂商C 58.5Ah(602)+厂商B69.94kWh+165kW
46715,Factory1,K6,WL0008,M0073,次高配科技,全息银,2022-10-27,417,SOP,order1,op1,PR045885,EPR045885,排序,天幕,CX28,黑灰主题,厂商C 58.5Ah(602)+厂商B69.94kWh+165kW
46716,Factory1,K6,WL0008,M0073,次高配科技,全息银,2022-10-27,418,SOP,order1,op1,PR045886,EPR045886,排序,天幕,CX28,黑灰主题,厂商C 58.5Ah(602)+厂商B69.94kWh+165kW
46717,Factory1,K6,WL0008,M0073,次高配科技,全息银,2022-10-27,419,SOP,order1,op1,PR045887,EPR045887,排序,天幕,CX28,灰橙主题,厂商C 58.5Ah(602)+厂商B69.94kWh+165kW
46718,Factory1,K6,WL0008,M0073,次高配科技,全息银,2022-10-27,420,SOP,order1,op1,PR045888,EPR045888,排序,天幕,CX28,灰橙主题,厂商C 58.5Ah(602)+厂商B69.94kWh+165kW
46719,Factory1,K6,WL0008,M0073,次高配科技,全息银,2022-10-27,421,SOP,order1,op1,PR045889,EPR045889,排序,天幕,CX28,黑灰主题,厂商C 58.5Ah(602)+厂商B69.94kWh+165kW
46720,Factory1,K6,WL0008,M0073,次高配科技,全息银,2022-10-27,422,SOP,order1,op1,PR045890,EPR045890,排序,天幕,CX28,灰橙主题,厂商C 58.5Ah(602)+厂商B69.94kWh+165kW
46721,Factory1,K6,WL0008,M0073,次高配科技,全息银,2022-10-27,423,SOP,order1,op1,PR045891,EPR045891,排序,天幕,CX28,灰橙主题,厂商C 58.5Ah(602)+厂商B69.94kWh+165kW
46722,Factory1,K6,WL0008,M0073,次高配科技,全息银,2022-10-27,424,SOP,order1,op1,PR045892,EPR045892,排序,天幕,CX28,浅灰主题,厂商C 58.5Ah(602)+厂商B69.94kWh+165kW
46723,Factory1,K6,WL0008,M0073,次高配科技,全息银,2022-10-27,425,SOP,order1,op1,PR045893,EPR045893,排序,天幕,CX28,黑灰主题,厂商C 58.5Ah(602)+厂商B69.94kWh+165kW
46415,Factory1,K5,WL0007,M0013,低配,全息银,2022-10-27,117,SOP,order1,op1,PR045585,EPR045585,排序,天幕,CX11,黑灰内饰,厂商A+厂商B 93.3kWh+180kW
46416,Factory1,K5,WL0007,M0013,低配,全息银,2022-10-27,118,SOP,order1,op1,PR045586,EPR045586,排序,天幕,CX11,黑灰内饰,厂商A+厂商B 93.3kWh+180kW
46417,Factory1,K5,WL0007,M0013,低配,全息银,2022-10-27,119,SOP,order1,op1,PR045587,EPR045587,排序,天幕,CX11,棕色内饰,厂商A+厂商B 93.3kWh+180kW
46418,Factory1,K5,WL0007,M0013,低配,全息银,2022-10-27,120,SOP,order1,op1,PR045588,EPR045588,排序,天幕,CX11,白色内饰,厂商A+厂商B 93.3kWh+180kW
46419,Factory1,K5,WL0007,M0013,低配,全息银,2022-10-27,121,SOP,order1,op1,PR045589,EPR045589,排序,天幕,CX11,黑灰内饰,厂商A+厂商B 93.3kWh+180kW
46420,Factory1,K5,WL0007,M0013,低配,全息银,2022-10-27,122,SOP,order1,op1,PR045590,EPR045590,排序,天幕,CX11,棕色内饰,厂商A+厂商B 93.3kWh+180kW
46421,Factory1,K5,WL0007,M0013,低配,全息银,2022-10-27,123,SOP,order1,op1,PR045591,EPR045591,排序,天幕,CX11,棕色内饰,厂商A+厂商B 93.3kWh+180kW
46422,Factory1,K5,WL0007,M0014,中配,全息银,2022-10-27,124,SOP,order1,op1,PR045592,EPR045592,排序,天幕,CX12,黑灰内饰,厂商A+厂商B 93.3kWh+180/180kW
46423,Factory1,K5,WL0007,M0014,中配,全息银,2022-10-27,125,SOP,order1,op1,PR045593,EPR045593,排序,天幕,CX12,黑灰内饰,厂商A+厂商B 93.3kWh+180/180kW
46424,Factory1,K5,WL0007,M0014,中配,全息银,2022-10-27,126,SOP,order1,op1,PR045594,EPR045594,排序,天幕,CX12,棕色内饰,厂商A+厂商B 93.3kWh+180/180kW
46425,Factory1,K5,WL0007,M0014,中配,全息银,2022-10-27,127,SOP,order1,op1,PR045595,EPR045595,排序,天幕,CX12,棕色内饰,厂商A+厂商B 93.3kWh+180/180kW
47100,Factory1,K5,WL0007,M0014,中配,脉冲蓝,2022-10-27,802,SOP,order1,op1,PR046270,EPR046270,排序,天幕,CX12,棕色内饰,厂商A+厂商B 93.3kWh+180/180kW
47101,Factory1,K5,WL0007,M0014,中配,脉冲蓝,2022-10-27,803,SOP,order1,op1,PR046271,EPR046271,排序,天幕,CX12,黑灰内饰,厂商A+厂商B 93.3kWh+180/180kW
47102,Factory1,K5,WL0007,M0014,中配,脉冲蓝,2022-10-27,804,SOP,order1,op1,PR046272,EPR046272,排序,天幕,CX12,黑灰内饰,厂商A+厂商B 93.3kWh+180/180kW
47103,Factory1,K5,WL0007,M0014,中配,脉冲蓝,2022-10-27,805,SOP,order1,op1,PR046273,EPR046273,排序,天幕,CX12,棕色内饰,厂商A+厂商B 93.3kWh+180/180kW
47104,Factory1,K5,WL0007,M0014,中配,脉冲蓝,2022-10-27,806,SOP,order1,op1,PR046274,EPR046274,排序,天幕,CX12,黑灰内饰,厂商A+厂商B 93.3kWh+180/180kW
47105,Factory1,K5,WL0007,M0014,中配,天际灰,2022-10-27,807,SOP,order1,op1,PR046275,EPR046275,排序,天幕,CX12,黑灰内饰,厂商A+厂商B 93.3kWh+180/180kW
47106,Factory1,K5,WL0007,M0014,中配,天际灰,2022-10-27,808,SOP,order1,op1,PR046276,EPR046276,排序,天幕,CX12,棕色内饰,厂商A+厂商B 93.3kWh+180/180kW
47107,Factory1,K5,WL0007,M0014,中配,天际灰,2022-10-27,809,SOP,order1,op1,PR046277,EPR046277,排序,天幕,CX12,白色内饰,厂商A+厂商B 93.3kWh+180/180kW
47108,Factory1,K5,WL0007,M0014,中配,天际灰,2022-10-27,810,SOP,order1,op1,PR046278,EPR046278,排序,天幕,CX12,白色内饰,厂商A+厂商B 93.3kWh+180/180kW
47109,Factory1,K5,WL0007,M0014,中配,天际灰,2022-10-27,811,SOP,order1,op1,PR046279,EPR046279,排序,天幕,CX12,棕色内饰,厂商A+厂商B 93.3kWh+180/180kW
47110,Factory1,K5,WL0333,M0362,中配,天际灰,2022-10-27,812,SOP,order1,op1,PR046280,EPR046280,排序,天幕,CX12,白色内饰,厂商A+厂商B 93.3kWh+180/180kW
47111,Factory1,K5,WL0007,M0014,中配,天际灰,2022-10-27,813,SOP,order1,op1,PR046281,EPR046281,排序,天幕,CX12,黑灰内饰,厂商A+厂商B 93.3kWh+180/180kW
47112,Factory1,K5,WL0007,M0014,中配,天际灰,2022-10-27,814,SOP,order1,op1,PR046282,EPR046282,排序,天幕,CX12,棕色内饰,厂商A+厂商B 93.3kWh+180/180kW
47113,Factory1,K5,WL0007,M0014,中配,天际灰,2022-10-27,815,SOP,order1,op1,PR046283,EPR046283,排序,天幕,CX12,棕色内饰,厂商A+厂商B 93.3kWh+180/180kW
47114,Factory1,K5,WL0007,M0014,中配,天际灰,2022-10-27,816,SOP,order1,op1,PR046284,EPR046284,排序,天幕,CX12,黑灰内饰,厂商A+厂商B 93.3kWh+180/180kW
47115,Factory1,K5,WL0007,M0014,中配,天际灰,2022-10-27,817,SOP,order1,op1,PR046285,EPR046285,排序,天幕,CX12,棕色内饰,厂商A+厂商B 93.3kWh+180/180kW
46396,Factory1,K5,WL0007,M0013,低配,天际灰,2022-10-27,98,SOP,order1,op1,PR045566,EPR045566,排序,天幕,CX11,黑灰内饰,厂商A+厂商B 93.3kWh+180kW
46397,Factory1,K5,WL0007,M0013,低配,天际灰,2022-10-27,99,SOP,order1,op1,PR045567,EPR045567,排序,天幕,CX11,棕色内饰,厂商A+厂商B 93.3kWh+180kW
