序号,工厂,车型,物料号,MTOC,车辆等级描述,外色描述,计划日期,每日顺序,阶段,订单类型,操作类型,生产订单号,生产订单号-ERP,订单状态,天窗,主车型代码,内饰描述,电池特征
40846,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-20,370,SOP,order1,op1,PR040018,EPR040018,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40847,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-20,371,SOP,order1,op1,PR040019,EPR040019,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40848,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-20,372,SOP,order1,op1,PR040020,EPR040020,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40849,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-20,373,SOP,order1,op1,PR040021,EPR040021,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40850,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-20,374,SOP,order1,op1,PR040022,EPR040022,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40851,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-20,375,SOP,order1,op1,PR040023,EPR040023,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40852,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-20,376,SOP,order1,op1,PR040024,EPR040024,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40853,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-20,377,SOP,order1,op1,PR040025,EPR040025,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40854,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-20,378,SOP,order1,op1,PR040026,EPR040026,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40855,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-20,379,SOP,order1,op1,PR040027,EPR040027,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40856,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-20,380,SOP,order1,op1,PR040028,EPR040028,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40857,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-20,381,SOP,order1,op1,PR040029,EPR040029,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40858,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-20,382,SOP,order1,op1,PR040030,EPR040030,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40859,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-20,383,SOP,order1,op1,PR040031,EPR040031,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40860,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-20,384,SOP,order1,op1,PR040032,EPR040032,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40861,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-20,385,SOP,order1,op1,PR040033,EPR040033,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40862,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-20,386,SOP,order1,op1,PR040034,EPR040034,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40863,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-20,387,SOP,order1,op1,PR040035,EPR040035,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40864,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-20,388,SOP,order1,op1,PR040036,EPR040036,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40865,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-20,389,SOP,order1,op1,PR040037,EPR040037,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40866,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-20,390,SOP,order1,op1,PR040038,EPR040038,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40867,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-20,391,SOP,order1,op1,PR040039,EPR040039,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40868,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-20,392,SOP,order1,op1,PR040040,EPR040040,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40869,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-20,393,SOP,order1,op1,PR040041,EPR040041,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40870,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-20,394,SOP,order1,op1,PR040042,EPR040042,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40871,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-20,395,SOP,order1,op1,PR040043,EPR040043,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40872,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-20,396,SOP,order1,op1,PR040044,EPR040044,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40873,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-20,397,SOP,order1,op1,PR040045,EPR040045,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40874,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-20,398,SOP,order1,op1,PR040046,EPR040046,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40875,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-20,399,SOP,order1,op1,PR040047,EPR040047,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40876,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-20,400,SOP,order1,op1,PR040048,EPR040048,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40877,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-20,401,SOP,order1,op1,PR040049,EPR040049,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40878,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-20,402,SOP,order1,op1,PR040050,EPR040050,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40879,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-20,403,SOP,order1,op1,PR040051,EPR040051,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40880,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-20,404,SOP,order1,op1,PR040052,EPR040052,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40881,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-20,405,SOP,order1,op1,PR040053,EPR040053,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40882,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-20,406,SOP,order1,op1,PR040054,EPR040054,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40883,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-20,407,SOP,order1,op1,PR040055,EPR040055,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40884,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-20,408,SOP,order1,op1,PR040056,EPR040056,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40885,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-20,409,SOP,order1,op1,PR040057,EPR040057,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40886,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-20,410,SOP,order1,op1,PR040058,EPR040058,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40887,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-20,411,SOP,order1,op1,PR040059,EPR040059,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40888,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-20,412,SOP,order1,op1,PR040060,EPR040060,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40889,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-20,413,SOP,order1,op1,PR040061,EPR040061,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40890,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-20,414,SOP,order1,op1,PR040062,EPR040062,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40891,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-20,415,SOP,order1,op1,PR040063,EPR040063,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40892,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-20,416,SOP,order1,op1,PR040064,EPR040064,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
